housing_median_age,population,median_income,month,median_house_value,ocean_proximity
33,385,6.7974,11,367600,NEAR OCEAN
30,1098,5.3972,11,362300,NEAR OCEAN
14,4731,2.4732,11,131300,NEAR OCEAN
20,1145,3.6797,11,263800,NEAR OCEAN
16,1603,4.2542,11,294100,NEAR OCEAN
15,1571,4.2254,11,320900,NEAR OCEAN
51,495,2.9286,11,258300,NEAR OCEAN
45,621,5.1806,11,266400,NEAR OCEAN
52,955,3.8259,11,253100,NEAR OCEAN
49,331,5.2128,11,238600,NEAR OCEAN
44,645,3.2437,11,223900,NEAR OCEAN
37,1341,2.1553,11,255400,NEAR OCEAN
47,1144,2.5954,11,229400,NEAR OCEAN
35,552,2.7125,11,217500,NEAR OCEAN
21,226,1.9063,11,166700,NEAR OCEAN
29,1743,1.9286,11,195300,NEAR OCEAN
43,1208,2.5417,11,260900,NEAR OCEAN
52,525,2.9444,11,232800,NEAR OCEAN
35,743,2.5368,11,240000,NEAR OCEAN
20,981,4.3,11,275000,NEAR OCEAN
27,1511,2.589,11,242400,NEAR OCEAN
30,753,3.1205,11,240500,NEAR OCEAN
51,608,3.1932,11,400000,NEAR OCEAN
52,508,2.0547,11,326700,NEAR OCEAN
51,488,2.1964,11,234400,NEAR OCEAN
36,223,3.2404,11,225000,NEAR OCEAN
52,200,1.6923,11,262500,NEAR OCEAN
40,570,4.4659,11,237500,NEAR OCEAN
18,1391,2.5067,11,232600,NEAR OCEAN
44,325,1.1552,11,250000,NEAR OCEAN
39,1365,1.6642,11,281300,NEAR OCEAN
52,1054,2.0172,11,112500,NEAR OCEAN
40,316,3.5938,11,243500,NEAR OCEAN
28,926,2.425,11,216100,NEAR OCEAN
32,802,4.1964,11,202000,NEAR OCEAN
42,200,2.1667,11,196400,NEAR OCEAN
42,703,2.5865,11,206400,NEAR OCEAN
32,1122,3.52,11,284200,NEAR OCEAN
36,1080,4.4567,11,263800,NEAR OCEAN
19,324,3.1312,11,388500,NEAR OCEAN
30,644,4.2045,11,226500,NEAR OCEAN
52,24,4.5,11,258300,NEAR OCEAN
18,1091,3.8269,11,276000,NEAR OCEAN
27,961,3.9667,11,265800,NEAR OCEAN
52,796,2.9712,11,116600,NEAR OCEAN
32,1494,2.8056,11,173200,<1H OCEAN
29,863,3.1062,11,156000,<1H OCEAN
17,1193,2.4461,11,151700,<1H OCEAN
14,1350,2.6506,11,164600,<1H OCEAN
24,2264,3.1327,11,218100,<1H OCEAN
48,1071,3.6,11,194500,<1H OCEAN
46,1068,2.4615,11,177800,<1H OCEAN
36,1454,3.2216,11,238300,<1H OCEAN
46,1120,3.4125,11,160700,<1H OCEAN
52,1102,1.6875,11,161400,<1H OCEAN
23,1359,1.9609,11,155000,<1H OCEAN
42,2312,2.5599,11,151400,<1H OCEAN
8,2580,2.8348,11,162000,<1H OCEAN
44,1321,2.0775,11,121400,<1H OCEAN
20,1534,2.4375,11,190400,<1H OCEAN
24,1844,3.0192,11,184300,<1H OCEAN
33,1075,3.2813,11,190000,<1H OCEAN
20,2154,2.6434,11,169700,<1H OCEAN
9,3198,3.5,11,194800,<1H OCEAN
19,1856,3.1815,11,189100,<1H OCEAN
19,975,4.3906,11,241200,<1H OCEAN
21,2236,2.4053,11,178400,<1H OCEAN
18,1033,2.0192,11,171300,<1H OCEAN
34,1516,3.7863,11,192200,<1H OCEAN
29,1669,2.8214,11,190100,<1H OCEAN
20,601,2.5556,11,177500,NEAR OCEAN
18,1278,5.2101,11,334000,NEAR OCEAN
18,1449,5.1412,11,315800,NEAR OCEAN
27,543,4.7188,11,350000,NEAR OCEAN
26,543,4.9792,11,240000,NEAR OCEAN
46,408,3.9408,11,222600,NEAR OCEAN
32,1031,3.6474,11,231600,NEAR OCEAN
36,661,4.125,11,239600,NEAR OCEAN
33,1780,4.3429,11,214300,NEAR OCEAN
35,791,4.425,11,204800,NEAR OCEAN
35,2755,5.0165,11,202300,NEAR OCEAN
51,1078,2.7933,11,206900,NEAR OCEAN
17,591,5.5785,11,284100,NEAR OCEAN
32,752,5.1664,11,185100,NEAR OCEAN
18,420,7.1831,11,273300,NEAR OCEAN
23,264,7.1366,11,273900,NEAR OCEAN
46,850,5.208,11,206800,NEAR OCEAN
29,1722,4.4597,11,204100,NEAR OCEAN
39,1338,3.9423,11,180300,NEAR OCEAN
15,822,7.8774,11,394900,<1H OCEAN
17,1674,6.9772,11,383300,<1H OCEAN
30,686,4.0781,11,154500,NEAR OCEAN
36,942,5.2417,11,196400,NEAR OCEAN
39,497,4.5972,11,146300,NEAR OCEAN
21,2670,6.0809,11,270000,NEAR OCEAN
41,915,4.1679,11,201300,NEAR OCEAN
31,939,3.8625,11,232300,NEAR OCEAN
34,1353,4.1161,11,220900,NEAR OCEAN
36,2143,4.5096,11,203700,NEAR OCEAN
17,1987,3.8854,11,312300,NEAR OCEAN
21,2014,5.6233,11,322000,NEAR OCEAN
20,345,10.0968,11,500001,NEAR OCEAN
30,816,5.2078,11,440500,NEAR OCEAN
20,229,4.8,11,261500,NEAR OCEAN
35,682,4.8611,11,240000,NEAR OCEAN
12,784,3.9728,11,190900,NEAR OCEAN
19,2006,5.1121,11,308100,NEAR OCEAN
17,2149,5.5919,11,373400,NEAR OCEAN
21,913,7.736,11,397700,<1H OCEAN
20,361,6.3617,11,331500,<1H OCEAN
20,798,7.5755,11,402300,<1H OCEAN
23,670,6.4517,11,356600,<1H OCEAN
36,677,5.8642,11,363500,<1H OCEAN
17,511,4.625,11,386400,NEAR OCEAN
14,306,6.4214,11,340600,<1H OCEAN
16,650,6.3258,11,390000,NEAR OCEAN
19,955,5.2486,11,353000,NEAR OCEAN
20,1149,6.0621,11,304400,NEAR OCEAN
21,2616,5.9039,11,355300,NEAR OCEAN
21,1044,4.5682,11,371600,NEAR OCEAN
14,3416,3.5943,11,262400,NEAR OCEAN
25,522,4.8269,11,272900,NEAR OCEAN
29,1652,3.075,11,215800,NEAR OCEAN
16,1039,3.6364,11,207000,NEAR OCEAN
25,1365,4.6484,11,234600,NEAR OCEAN
19,3018,3.1914,11,215600,NEAR OCEAN
21,1952,3.7273,11,251900,NEAR OCEAN
20,2186,3.1167,11,258300,NEAR OCEAN
15,1306,2.1771,11,213200,NEAR OCEAN
39,1136,2.8941,11,256700,NEAR OCEAN
42,451,4.7321,11,422400,NEAR OCEAN
16,300,2.625,11,377300,NEAR OCEAN
37,939,4.7468,11,294400,NEAR OCEAN
24,1954,2.8036,11,228500,NEAR OCEAN
27,1808,2.561,11,234600,NEAR OCEAN
31,1489,3.6619,11,245100,NEAR OCEAN
16,2265,2.6757,11,229200,NEAR OCEAN
17,1337,3.7083,11,252400,NEAR OCEAN
15,1546,2.7587,11,228600,NEAR OCEAN
23,1844,3.0777,11,263800,NEAR OCEAN
24,1360,4.2006,11,290700,NEAR OCEAN
21,1486,3.0905,11,264300,NEAR OCEAN
34,1622,3.1546,11,261200,NEAR OCEAN
31,746,2.5172,11,330800,NEAR OCEAN
19,2954,4.7325,11,283500,NEAR OCEAN
32,1082,4.1587,11,315200,NEAR OCEAN
20,1725,3.3447,11,305200,NEAR OCEAN
23,1423,2.7375,11,238000,NEAR OCEAN
11,2004,4.2898,11,221700,NEAR OCEAN
16,3706,5.503,11,351800,<1H OCEAN
23,2197,4.8693,11,322300,NEAR OCEAN
16,865,2.6875,11,233300,NEAR OCEAN
21,2001,4.8953,11,289500,NEAR OCEAN
19,1807,3.5112,11,231900,NEAR OCEAN
29,1327,3.6597,11,252300,NEAR OCEAN
18,1971,5.8325,11,308800,NEAR OCEAN
21,1420,4.4485,11,295200,NEAR OCEAN
18,2304,6.0281,11,321100,NEAR OCEAN
22,1849,5.3276,11,335500,NEAR OCEAN
7,1375,4.9219,11,368400,NEAR OCEAN
29,2319,4.9517,11,307900,NEAR OCEAN
18,1283,5.368,11,352000,NEAR OCEAN
22,1301,3.1563,11,300000,NEAR OCEAN
17,142,2.1719,11,420000,NEAR OCEAN
28,1154,4.8021,11,290400,<1H OCEAN
19,1764,4.3321,11,298600,<1H OCEAN
16,1417,4.6611,11,349300,<1H OCEAN
22,760,2.9559,11,288400,<1H OCEAN
21,779,3.1987,11,279800,<1H OCEAN
18,544,3.934,11,228600,<1H OCEAN
23,687,5.1433,11,305600,<1H OCEAN
19,2790,4.7569,11,190800,<1H OCEAN
27,1066,4.7071,11,202700,<1H OCEAN
20,2389,3.525,11,229100,<1H OCEAN
29,1954,3.2917,11,224700,<1H OCEAN
22,542,2.1875,11,187500,<1H OCEAN
26,1276,1.2404,11,81300,INLAND
44,944,1.5972,11,68900,INLAND
25,835,2.1538,11,76900,INLAND
34,520,1.6983,11,72600,INLAND
36,807,1.8375,11,74800,INLAND
17,800,1.9181,11,118800,INLAND
7,2223,3.0549,11,101700,INLAND
22,338,3.2639,11,87500,INLAND
24,748,2.6591,11,82800,INLAND
43,1479,1.5676,11,58200,INLAND
23,1164,3.5347,11,101200,INLAND
36,647,2.6944,11,75300,INLAND
28,1096,3.6923,11,86900,INLAND
40,1782,1.3329,11,78200,INLAND
35,1029,2.8512,11,75600,INLAND
43,747,2.7857,11,104200,INLAND
38,468,1.4091,11,84400,INLAND
24,2220,2.6792,11,138900,INLAND
17,417,2.3289,11,58200,INLAND
17,963,3.9375,11,148700,INLAND
10,3176,4.1099,11,120100,INLAND
23,749,1.655,11,90100,INLAND
9,2162,3.1439,11,103100,INLAND
5,1275,3.4464,11,122900,INLAND
22,1021,1.4125,11,66500,INLAND
14,2101,1.7227,11,105000,INLAND
7,2557,2.4079,11,111400,INLAND
13,1598,2.4141,11,78700,INLAND
11,1902,2.2905,11,94200,INLAND
10,1061,3.6853,11,151600,INLAND
5,2965,3.8103,11,111100,INLAND
2,756,3,11,114200,INLAND
19,505,1.6033,11,98800,INLAND
20,1865,2.0258,11,64800,INLAND
26,544,2.6705,11,136700,INLAND
21,1428,2.6513,11,113300,INLAND
13,1077,5.2149,11,146500,INLAND
19,1952,3.0954,11,86500,INLAND
28,538,2.037,11,72000,INLAND
28,692,2.125,11,80800,INLAND
24,951,3.9306,11,85900,INLAND
20,834,2.485,11,100600,INLAND
18,2269,3.7896,11,98100,INLAND
16,1695,1.9,11,81600,INLAND
12,2145,1.9881,11,85200,INLAND
17,976,2.71,11,97800,INLAND
31,231,2.184,11,77300,INLAND
18,859,1.6821,11,69400,INLAND
26,1339,2.0395,11,67900,INLAND
16,1432,2.5592,11,75900,INLAND
15,1374,3.3816,11,93800,INLAND
11,6511,3.5522,11,100100,INLAND
16,1206,1.9946,11,119200,INLAND
23,1318,3.5081,11,116700,INLAND
18,1731,3.35,11,118400,INLAND
21,1197,2.6488,11,83100,INLAND
22,1131,2.1458,11,84700,INLAND
15,1183,2.5417,11,92200,INLAND
23,1132,1.6429,11,80400,INLAND
21,875,1.7422,11,61500,INLAND
32,2060,1.7427,11,60600,INLAND
36,930,1.3801,11,56600,INLAND
28,1011,2.0391,11,59800,INLAND
10,1274,2.212,11,65600,INLAND
17,1528,2.0119,11,75800,INLAND
11,1686,2.9338,11,141600,INLAND
16,1414,3.8323,11,128300,INLAND
16,563,2.3287,11,130700,INLAND
15,1423,3.6413,11,108500,INLAND
18,1399,2.4036,11,105400,INLAND
18,494,1.4911,11,75800,INLAND
17,1171,2.875,11,129800,INLAND
14,1271,3.9762,11,138500,INLAND
18,750,5.1585,11,150800,INLAND
23,1006,4.559,11,116800,INLAND
10,728,2.0469,11,66800,INLAND
25,1536,2.0221,11,60400,INLAND
30,840,1.3904,11,48100,INLAND
21,1658,1.9943,11,59800,INLAND
20,1422,1.9657,11,63000,INLAND
26,1326,2.3594,11,66000,INLAND
32,694,1.6579,11,68500,INLAND
14,1324,2.2768,11,78600,INLAND
27,782,3.5978,11,80600,INLAND
17,692,2.8611,11,98700,INLAND
18,1059,3.0556,11,95500,INLAND
26,939,1.3571,11,59000,INLAND
17,887,1.8438,11,76400,INLAND
26,319,3.2788,11,101600,INLAND
30,1296,2.125,11,66100,INLAND
21,1308,2.0899,11,74800,INLAND
18,921,3.3315,11,85400,INLAND
16,495,2.1875,11,76400,INLAND
16,1801,2.1496,11,97700,INLAND
16,1413,2.8085,11,105700,INLAND
12,1970,3.3005,11,98500,INLAND
17,1538,2.793,11,76500,INLAND
20,512,1.7935,11,74500,INLAND
27,883,2.8036,11,93400,INLAND
13,1361,4.5357,11,171200,INLAND
22,903,2.125,11,123200,INLAND
33,631,1.8816,11,65800,INLAND
18,247,2.2583,11,78800,INLAND
20,892,2.7736,11,107800,INLAND
14,1356,3.0299,11,73200,INLAND
26,513,2.225,11,52000,INLAND
17,1027,2.503,11,65600,INLAND
14,477,3.15,11,87500,INLAND
14,1447,4.0132,11,141200,INLAND
17,1497,3.5189,11,101000,INLAND
13,1799,2.2993,11,99500,INLAND
8,786,2.1513,11,80400,INLAND
14,805,2.7857,11,77400,INLAND
24,834,1.7538,11,90300,INLAND
31,776,2.9063,11,77800,INLAND
15,1537,3.0179,11,61300,INLAND
17,1118,2.267,11,57800,INLAND
23,872,2.2337,11,64500,INLAND
16,915,2.3393,11,90300,INLAND
22,1168,2.83,11,88700,INLAND
33,936,2.67,11,77500,INLAND
32,544,2.7778,11,72900,INLAND
14,734,2.46,11,93000,INLAND
32,304,1.8839,11,71000,INLAND
40,305,2.3625,11,62500,INLAND
17,432,3.8826,11,92400,INLAND
52,143,3.625,11,68600,INLAND
48,358,1.875,11,66600,INLAND
26,498,2.065,11,96100,INLAND
40,1467,1.7885,11,43500,INLAND
28,1908,1.74,11,44000,INLAND
19,1572,2.234,11,58600,INLAND
21,1109,1.7639,11,55400,INLAND
17,953,2.1607,11,61400,INLAND
18,802,1.8242,11,53500,INLAND
25,1117,2.7222,11,64600,INLAND
25,1000,2.2976,11,54400,INLAND
23,669,1.965,11,65400,INLAND
23,1634,2.3571,11,62000,INLAND
21,947,2.4107,11,70100,INLAND
15,1863,2.0591,11,55700,INLAND
33,1113,3.3095,11,81300,INLAND
36,1492,1.8694,11,71200,INLAND
50,661,2.2206,11,63200,INLAND
15,1784,1.8533,11,57500,INLAND
19,950,2.5357,11,94200,INLAND
19,1108,3.1062,11,100000,INLAND
29,848,2.2024,11,60900,INLAND
20,1800,2.723,11,79600,INLAND
31,600,1.7292,11,61700,INLAND
34,1066,1.6757,11,63300,INLAND
14,1817,2.7468,11,81100,INLAND
19,1544,3.125,11,76100,INLAND
45,1155,1.6509,11,46200,INLAND
28,929,1.27,11,53100,INLAND
23,370,1.7448,11,80100,INLAND
45,521,1.1915,11,71900,INLAND
13,1151,2.1571,11,81500,INLAND
29,1700,2.4526,11,97100,INLAND
15,2147,2.8036,11,110100,INLAND
15,1188,3.4519,11,128800,INLAND
26,55,2.0375,11,57500,INLAND
40,725,2.1898,11,65500,INLAND
52,1926,1.5923,11,56000,INLAND
31,112,1.0667,11,34200,INLAND
52,1728,2.2462,11,62900,INLAND
15,6456,5.1014,11,179500,NEAR BAY
5,4361,4.9504,11,214800,NEAR BAY
31,1441,3.1768,11,131000,NEAR BAY
35,1189,3.0962,11,124600,NEAR BAY
36,1445,3.8029,11,129900,NEAR BAY
43,968,3.1848,11,112700,NEAR BAY
38,566,3.0221,11,93300,NEAR BAY
40,1275,2.9469,11,111600,NEAR BAY
44,1057,3.1204,11,110800,NEAR BAY
44,1353,3.4559,11,111900,NEAR BAY
47,966,2.2734,11,88700,NEAR BAY
37,2083,3.8667,11,127000,NEAR BAY
18,3205,5.2957,11,171900,NEAR BAY
37,1574,3.1053,11,96700,NEAR BAY
37,2920,3.436,11,94800,NEAR BAY
4,7025,5.8171,11,225200,NEAR BAY
48,652,2.2417,11,87900,NEAR BAY
26,2539,2.4875,11,90000,NEAR BAY
13,2957,2.6098,11,162500,NEAR BAY
24,699,1.3007,11,94600,NEAR BAY
30,1794,1.1835,11,133300,NEAR BAY
52,173,2.3,11,109400,NEAR BAY
52,824,2.75,11,109900,NEAR BAY
52,1113,2.5042,11,147900,NEAR BAY
52,817,2.1411,11,97200,NEAR BAY
46,2240,2.4201,11,92800,NEAR BAY
49,849,2.9432,11,103500,NEAR BAY
52,1277,3.0507,11,107300,NEAR BAY
42,889,2.3241,11,99200,NEAR BAY
47,694,2.5969,11,92800,NEAR BAY
49,1006,4.2308,11,145800,NEAR BAY
47,1152,4,11,141500,NEAR BAY
52,772,4.775,11,148200,NEAR BAY
29,2459,3.2664,11,142900,NEAR BAY
37,1325,4.0938,11,126900,NEAR BAY
39,1243,4.2902,11,152400,NEAR BAY
42,578,4.0114,11,166900,NEAR BAY
47,794,2.5865,11,109800,NEAR BAY
49,1131,2.6133,11,103100,NEAR BAY
52,1519,2.1976,11,97900,NEAR BAY
52,505,1.9667,11,93800,NEAR BAY
52,670,1.7411,11,98400,NEAR BAY
52,1238,2.6708,11,109700,NEAR BAY
28,1623,3.1025,11,103700,NEAR BAY
45,2109,2.6937,11,111800,NEAR BAY
42,3124,2.7375,11,120000,NEAR BAY
26,2388,4.0515,11,121900,NEAR BAY
34,392,4.0156,11,134700,NEAR BAY
16,2830,4.5053,11,123700,NEAR BAY
12,3928,5.3785,11,150600,NEAR BAY
28,1375,1.6368,11,91200,NEAR BAY
15,5008,3.724,11,131600,NEAR BAY
10,4163,4.4529,11,144100,NEAR BAY
24,1878,3.7014,11,123600,NEAR BAY
7,2824,5.5138,11,171100,NEAR BAY
33,753,1.756,11,86400,NEAR BAY
36,792,2.3056,11,90400,NEAR BAY
14,1083,2.6466,11,168500,NEAR BAY
52,830,3.1373,11,185100,NEAR BAY
34,926,4.6776,11,208300,NEAR BAY
20,1207,4.6406,11,217500,NEAR BAY
10,2089,5.3288,11,201800,NEAR BAY
15,857,6.4599,11,219700,NEAR BAY
14,2876,4.5321,11,190300,NEAR BAY
16,1764,4.4397,11,187100,NEAR BAY
10,1381,5.3661,11,195800,NEAR BAY
7,8276,6.4232,11,229200,NEAR BAY
5,4620,4.4821,11,210000,NEAR BAY
8,278,6.3735,11,166300,NEAR BAY
27,1756,3.2891,11,150600,NEAR BAY
31,1750,4.6761,11,143100,NEAR BAY
11,318,2.3929,11,122500,NEAR BAY
40,669,3.3281,11,170200,NEAR BAY
17,703,6.5891,11,328800,NEAR BAY
18,658,8.0113,11,393000,NEAR BAY
21,812,7.2589,11,320400,NEAR BAY
4,1497,5.3345,11,176100,NEAR BAY
7,2228,5.2523,11,161300,NEAR BAY
15,450,6.0487,11,197700,INLAND
13,3193,5.3102,11,195000,NEAR BAY
14,3196,5.0672,11,171300,INLAND
8,3237,4.3586,11,173400,INLAND
2,2012,6.8872,11,305200,INLAND
12,2129,3.676,11,135000,INLAND
25,1464,5.2527,11,130600,INLAND
15,2418,4.4882,11,144000,INLAND
5,713,6.6779,11,223900,INLAND
3,3238,4.962,11,161700,INLAND
4,4010,5.4399,11,187100,INLAND
36,88,2.5313,11,162500,INLAND
32,631,2.6827,11,98900,INLAND
37,680,3.815,11,99000,INLAND
36,953,3.3153,11,99000,INLAND
34,898,3.3598,11,107200,INLAND
36,672,3.3839,11,105900,INLAND
15,4390,3.5464,11,129800,INLAND
38,632,2.8438,11,94200,INLAND
39,101,6.2299,11,105400,INLAND
34,1795,2.7885,11,105900,INLAND
37,648,2.7167,11,92200,INLAND
32,571,3.0938,11,110400,INLAND
52,241,2.4,11,125000,INLAND
21,3927,3.0912,11,126300,INLAND
16,4508,3.1853,11,129600,INLAND
24,1959,2.7284,11,118500,INLAND
25,2685,2.9576,11,108500,INLAND
27,2085,2.5896,11,104700,INLAND
35,1177,3.1389,11,101100,INLAND
20,1169,3.2115,11,99100,INLAND
20,2198,3.2061,11,120400,INLAND
17,4758,4.0619,11,126600,INLAND
8,1566,3.6335,11,131600,INLAND
1,872,5.2636,11,191300,INLAND
16,495,5.4074,11,157700,INLAND
22,2612,1.6875,11,87500,INLAND
30,1005,1.9954,11,92900,INLAND
13,1923,4.0905,11,134800,INLAND
11,3570,3.8583,11,137900,INLAND
16,792,4.6779,11,131300,INLAND
10,1255,3.1176,11,126500,INLAND
7,6657,4.9222,11,142900,INLAND
4,1545,4.9103,11,140400,INLAND
12,2087,4.5987,11,139700,INLAND
16,1762,3.1979,11,137500,INLAND
18,368,6.0842,11,261100,INLAND
35,9879,2.5681,11,81300,INLAND
17,2899,2.8357,11,120100,INLAND
14,574,3.2396,11,143800,INLAND
25,71,1.0208,11,78600,INLAND
2,1791,5.0346,11,205100,INLAND
17,934,4.6719,11,250000,INLAND
12,1035,4.9773,11,281200,INLAND
11,1331,4.945,11,298400,INLAND
17,1434,3.4741,11,245800,INLAND
19,1665,5.1534,11,232800,INLAND
15,665,4.5,11,260900,INLAND
26,933,2.7051,11,193800,INLAND
15,1325,6.0252,11,151700,INLAND
14,1597,3.6036,11,143500,INLAND
16,1099,5.8269,11,150200,INLAND
8,1758,4.412,11,140100,INLAND
2,3481,6.1112,11,181000,INLAND
9,2687,4.2324,11,142100,INLAND
3,3664,4.976,11,158300,INLAND
12,2749,4.0458,11,130600,INLAND
25,85,4.875,11,250000,INLAND
45,7460,10.2264,11,137500,INLAND
33,562,2.433,11,101700,INLAND
45,839,2.4659,11,102900,INLAND
38,745,2.5707,11,126000,INLAND
34,561,4.2115,11,118900,INLAND
24,300,3.6176,11,158500,INLAND
18,1600,3.8651,11,189700,INLAND
15,213,7.1053,11,315200,INLAND
30,103,4.163,11,112500,INLAND
17,3182,3.7388,11,122000,INLAND
11,899,4.5568,11,127200,INLAND
20,667,4.0938,11,117300,INLAND
7,1911,3.89,11,140300,INLAND
11,1772,2.7434,11,218800,INLAND
16,832,4.4375,11,132600,INLAND
13,2022,4.0536,11,134800,INLAND
16,1074,4.0329,11,126800,INLAND
18,2386,2.5938,11,129500,INLAND
16,748,4.0433,11,132200,INLAND
13,1915,4.2137,11,151700,INLAND
34,208,5.5435,11,136000,INLAND
16,1043,6.0704,11,173400,INLAND
16,1673,5.778,11,175700,INLAND
28,734,4.9583,11,146200,INLAND
16,371,6.0767,11,216400,INLAND
16,1118,6.4894,11,198000,INLAND
15,485,5.9441,11,228200,INLAND
3,4095,5.1781,11,191900,INLAND
21,2018,2.8438,11,111500,INLAND
24,1538,2.1067,11,101100,INLAND
18,469,3.625,11,125000,INLAND
35,1290,3.2768,11,117600,INLAND
34,1390,2.7262,11,118800,INLAND
33,75,3.5179,11,84400,INLAND
34,860,3.3438,11,135600,INLAND
26,1002,3.3036,11,210000,INLAND
18,2230,3.9309,11,178500,INLAND
19,348,3.9306,11,93800,INLAND
24,1140,3.7061,11,128500,INLAND
10,3419,3.7083,11,154800,INLAND
2,235,5.0862,11,166500,INLAND
15,2540,4.8611,11,146400,INLAND
32,1154,3.2672,11,107500,INLAND
36,446,2.3438,11,122700,INLAND
24,917,2.2244,11,98100,INLAND
30,756,3.9286,11,133100,INLAND
32,905,2.625,11,212500,INLAND
33,824,3.2937,11,96400,INLAND
46,970,2.2888,11,94900,INLAND
40,547,3.0288,11,164400,INLAND
22,1001,4.8173,11,115800,INLAND
33,212,4.2813,11,81300,INLAND
25,1244,4.5313,11,308400,NEAR BAY
33,781,3.5647,11,251800,NEAR BAY
37,863,2.7457,11,254700,NEAR BAY
24,718,3.5507,11,257900,NEAR BAY
15,2175,3.4031,11,209500,<1H OCEAN
18,550,4.7356,11,333300,NEAR BAY
25,1262,1.9487,11,233500,<1H OCEAN
21,1098,2.364,11,173300,NEAR BAY
35,686,3.5982,11,271700,NEAR BAY
20,1374,5.7984,11,297600,NEAR BAY
14,1277,2.5658,11,208000,NEAR BAY
25,1994,4.2237,11,262300,NEAR BAY
18,872,5.2155,11,248300,<1H OCEAN
22,1371,5.795,11,332300,<1H OCEAN
30,788,3.3098,11,195500,<1H OCEAN
27,1411,3.25,11,195500,<1H OCEAN
14,1613,3.3571,11,193600,<1H OCEAN
17,1241,2.652,11,171300,<1H OCEAN
26,672,3.8,11,242100,<1H OCEAN
8,1657,3.5625,11,213200,NEAR BAY
15,1144,4.3472,11,261000,<1H OCEAN
17,1587,3.2727,11,176000,<1H OCEAN
31,680,3.1375,11,192100,<1H OCEAN
29,1124,2.3276,11,166200,<1H OCEAN
19,1266,2.7727,11,186800,<1H OCEAN
42,1141,3.1129,11,149300,<1H OCEAN
24,894,4.2891,11,211700,<1H OCEAN
27,1587,4.7237,11,306600,<1H OCEAN
36,777,4.1307,11,295700,<1H OCEAN
25,784,3.075,11,165100,<1H OCEAN
40,1167,3.7969,11,202800,<1H OCEAN
25,1335,4.7,11,190100,<1H OCEAN
17,897,3.4896,11,185900,<1H OCEAN
18,914,2.9871,11,193800,<1H OCEAN
19,893,6.204,11,201800,<1H OCEAN
18,1340,5.2452,11,204900,<1H OCEAN
16,741,4.725,11,204500,<1H OCEAN
18,1279,5.0849,11,188500,<1H OCEAN
16,1247,4.8603,11,198400,<1H OCEAN
20,1707,3.7115,11,181900,<1H OCEAN
33,758,4.0341,11,156500,<1H OCEAN
33,677,4.0962,11,170200,<1H OCEAN
17,1482,4.6833,11,215200,<1H OCEAN
20,826,2.875,11,189100,<1H OCEAN
24,1187,4.6534,11,196500,<1H OCEAN
7,2902,5.3707,11,250500,<1H OCEAN
8,2808,3.6392,11,246300,NEAR BAY
9,2077,5.1391,11,234500,<1H OCEAN
7,3551,4.6069,11,202300,<1H OCEAN
16,477,2.1696,11,75000,<1H OCEAN
45,823,2.5179,11,145500,<1H OCEAN
45,1076,3.0139,11,194100,<1H OCEAN
52,519,3.0769,11,230900,<1H OCEAN
49,1061,4.075,11,228800,<1H OCEAN
34,372,4.0417,11,232100,<1H OCEAN
17,1199,5.565,11,267100,<1H OCEAN
22,1283,6.2034,11,291100,<1H OCEAN
37,875,4.0703,11,223800,<1H OCEAN
52,712,3.1711,11,200800,<1H OCEAN
52,1070,3.3011,11,252300,<1H OCEAN
52,910,3.45,11,200600,<1H OCEAN
39,1351,4.3056,11,251300,<1H OCEAN
52,635,2.5202,11,244000,<1H OCEAN
40,1039,3.7917,11,151600,<1H OCEAN
23,1852,3.402,11,193300,<1H OCEAN
24,922,4.95,11,243600,<1H OCEAN
49,1431,4.275,11,227600,<1H OCEAN
31,1507,3.8,11,162600,<1H OCEAN
32,1066,4.0313,11,285000,<1H OCEAN
32,660,4.0729,11,288500,<1H OCEAN
29,650,3.8269,11,306000,<1H OCEAN
29,1372,5.0544,11,261800,<1H OCEAN
32,1869,3.2442,11,268000,<1H OCEAN
35,1668,4.385,11,317700,<1H OCEAN
47,1053,3.5673,11,310300,<1H OCEAN
16,1675,2.4117,11,162500,<1H OCEAN
26,801,4.3906,11,248000,<1H OCEAN
28,930,3.7875,11,292700,<1H OCEAN
30,1693,3.3827,11,292100,<1H OCEAN
44,434,2.5819,11,209600,<1H OCEAN
16,1938,4.6324,11,183600,<1H OCEAN
13,2064,3.6953,11,157600,<1H OCEAN
14,1208,4.1964,11,258100,<1H OCEAN
16,696,3.6369,11,158700,<1H OCEAN
15,1400,5.6613,11,172400,<1H OCEAN
23,1526,3.733,11,163500,<1H OCEAN
26,1060,3.0078,11,160400,<1H OCEAN
22,699,2.6033,11,121600,<1H OCEAN
26,846,3.375,11,156300,<1H OCEAN
12,685,7.226,11,255300,<1H OCEAN
15,1602,4.0071,11,135500,<1H OCEAN
11,1203,2.3464,11,104200,<1H OCEAN
14,954,3.7813,11,146500,<1H OCEAN
14,493,1.6033,11,67500,<1H OCEAN
19,1782,2.8261,11,154500,<1H OCEAN
23,1493,3.1781,11,162000,<1H OCEAN
8,2969,4.8233,11,214000,<1H OCEAN
16,1014,5.6018,11,253000,<1H OCEAN
16,921,4.4444,11,191800,<1H OCEAN
6,2502,2.4827,11,177500,<1H OCEAN
16,607,5.0366,11,257800,<1H OCEAN
11,2538,4.221,11,227100,<1H OCEAN
15,979,5.1966,11,325400,<1H OCEAN
